text,intent
Open new messages I haven’t checked,gmail_operations
Let’s see the unread inbox,gmail_operations
Only new unread mails please,gmail_operations
Get only my marked or starred emails,gmail_operations
What are the important mails from this week?,gmail_operations
Load only the emails I flagged,gmail_operations
Starred conversations only,gmail_operations
View my priority messages,gmail_operations
Pull emails from the last 3 days,gmail_operations
Get my inbox from this week,gmail_operations
Check all emails I got in June,gmail_operations
What messages came in the last 24 hours?,gmail_operations
Emails between Monday and Thursday,gmail_operations
Give me the 'Travel' labeled messages,gmail_operations
Get emails from the 'Bills' category,gmail_operations
List everything under 'Personal',gmail_operations
Access all mails tagged 'Clients',gmail_operations
Emails labeled as 'Team Updates',gmail_operations
Find messages about 'meeting',gmail_operations
Look for subject lines that say 'feedback',gmail_operations
Subject contains the word 'application',gmail_operations
Search for subjects like 'holiday plans',gmail_operations
Mail subject has 'results',gmail_operations
List emails with resumes attached,gmail_operations
Pull all mail that includes attachments,gmail_operations
Do I have any documents in recent mails?,gmail_operations
Find all attachment mails from this month,gmail_operations
I want only emails that have something attached,gmail_operations
Give me a summary of today’s inbox,gmail_operations
Quick highlights from this week's mails,gmail_operations
Summarize all work-related messages,gmail_operations
Just give a brief of unread messages,gmail_operations
Can you summarize my inbox in short?,gmail_operations
Can you fetch the last 10 emails I got?,gmail_operations
Show me a list of my recent messages,gmail_operations
I'd like to review the last batch of emails,gmail_operations
What were my latest 7 messages?,gmail_operations
Retrieve my last few received emails,gmail_operations
Check for any emails from Flipkart,gmail_operations
Any messages from my boss?,gmail_operations
Do I have mails from swati.patil@abc.com?,gmail_operations
Get communications from my college,gmail_operations
Please list all messages sent by Rahul,gmail_operations
Can I see unread emails only?,gmail_operations
What new messages have I not opened yet?,gmail_operations
Fetch only unseen emails,gmail_operations
Display messages I haven't read,gmail_operations
List the unread ones from my inbox,gmail_operations
Get emails I marked as important,gmail_operations
Which mails are in my priority inbox?,gmail_operations
"Important mails only, please",gmail_operations
Only retrieve starred messages,gmail_operations
Show me flagged or important emails,gmail_operations
Check emails I received this weekend,gmail_operations
Emails from last Friday till now,gmail_operations
Give me messages from the last 10 days,gmail_operations
Pull all emails from April 1 to April 7,gmail_operations
Show only emails from this morning,gmail_operations
Open emails labeled as 'Finance',gmail_operations
Check the mails under 'Work',gmail_operations
Get everything tagged with 'Important',gmail_operations
List the messages under 'Project X',gmail_operations
Fetch mails categorized as 'Reports',gmail_operations
Show emails with subject mentioning 'invoice',gmail_operations
Find messages where subject says 'urgent',gmail_operations
Get all emails titled 'results',gmail_operations
Which mails have 'job offer' in subject?,gmail_operations
Locate subjects containing 'project update',gmail_operations
Download attachments from today's emails,gmail_operations
Find emails with PDFs,gmail_operations
Are there any mails that include files?,gmail_operations
Locate all emails that have documents,gmail_operations
Any messages with pictures or attachments?,gmail_operations
Give me a gist of the last few emails,gmail_operations
Summarize my inbox from this morning,gmail_operations
Can you quickly summarize the messages I got yesterday?,gmail_operations
Short summary of the emails I got from HR,gmail_operations
Summarize only my unread mails,gmail_operations
Just show the last few emails I got,gmail_operations
I'd like to see my 3 most recent emails,gmail_operations
Can I get my latest messages?,gmail_operations
Retrieve the last batch of received emails,gmail_operations
Pull up my latest emails,gmail_operations
Do I have any updates from admin@xyz.com?,gmail_operations
Search emails sent by Mahesh,gmail_operations
Pull mails from Paytm,gmail_operations
Retrieve all messages from Amazon,gmail_operations
Find emails received from yourbank@services.com,gmail_operations
Unread messages only,gmail_operations
Which emails haven’t I opened yet?,gmail_operations
Check for any new mails I missed,gmail_operations
Scan inbox for unread stuff,gmail_operations
Unread emails from this morning,gmail_operations
Get mails marked as high priority,gmail_operations
List my starred items,gmail_operations
Only important or flagged messages,gmail_operations
Important ones from last week,gmail_operations
Filter my inbox for critical mails,gmail_operations
Show emails from the last 2 weeks,gmail_operations
Fetch my messages from the last 24 hours,gmail_operations
Get emails I received during Diwali,gmail_operations
Emails between Jan 10 and Jan 15,gmail_operations
Pull out messages from Monday,gmail_operations
Get all emails tagged 'Research',gmail_operations
Show mails labeled 'Travel',gmail_operations
Open emails from the 'ToDo' label,gmail_operations
What’s under the 'Updates' category?,gmail_operations
Fetch mails tagged as 'Recruitment',gmail_operations
Search for subject lines with 'offer',gmail_operations
Show me emails where subject says 'assignment',gmail_operations
Any emails titled 'invitation'?,gmail_operations
Check for subjects containing 'CV',gmail_operations
Retrieve subjects that include 'salary',gmail_operations
Do I have mails with downloadable files?,gmail_operations
Search emails that have Excel sheets,gmail_operations
Find image attachments from last week,gmail_operations
Locate any mails with files in them,gmail_operations
Download all recent email attachments,gmail_operations
Summarize all today's mails,gmail_operations
Give a brief of unread messages,gmail_operations
Can you give an overview of last night’s emails?,gmail_operations
What's the summary of my latest emails?,gmail_operations
Quickly summarize my inbox,gmail_operations
Show me my latest 10 emails,gmail_operations
Can you display the 7 most recent mails?,gmail_operations
I want to read the last 15 emails,gmail_operations
Pull the last set of emails I got,gmail_operations
Retrieve the most recent messages,gmail_operations
Give me mails from Infosys HR,gmail_operations
Any updates from Rahul in my inbox?,gmail_operations
Do I have messages from Flipkart?,gmail_operations
Fetch all mails from support@abc.com,gmail_operations
Pull conversations with John Doe,gmail_operations
What mails are unread?,gmail_operations
List all messages I haven’t seen yet,gmail_operations
Which emails are still unopened?,gmail_operations
Are there any unseen emails today?,gmail_operations
Unread messages from this week,gmail_operations
Show me flagged emails only,gmail_operations
Get important work emails,gmail_operations
Find mails marked as starred,gmail_operations
List high-priority items in my inbox,gmail_operations
Pull all priority mails,gmail_operations
Emails received from 1st to 5th July,gmail_operations
Messages between the weekend and now,gmail_operations
Can I view last month’s emails?,gmail_operations
Emails I received in June,gmail_operations
Fetch emails sent during holidays,gmail_operations
Get emails from the 'Finance' label,gmail_operations
Show messages under label 'College',gmail_operations
Open all mails in the 'Banking' label,gmail_operations
Retrieve messages tagged with 'Family',gmail_operations
Emails labeled as 'Job Offers',gmail_operations
Find emails with subject ‘feedback’,gmail_operations
Check mails with subject about attendance,gmail_operations
Search subject lines with word 'project',gmail_operations
Emails with subject starting with ‘Alert’,gmail_operations
Pull subject lines related to ‘payment’,gmail_operations
Show emails with documents attached,gmail_operations
Find emails that include a PDF file,gmail_operations
Retrieve emails that contain attachments,gmail_operations
Any mails with file downloads?,gmail_operations
Download attachments from recent mails,gmail_operations
Give me a short version of the new emails,gmail_operations
Summarize last week's messages,gmail_operations
Quick summary of recent emails,gmail_operations
What’s the gist of today’s emails?,gmail_operations
Brief the unread emails,gmail_operations
Can you list the last few emails I received?,gmail_operations
I need a look at my previous 20 messages,gmail_operations
Load recent mails from my inbox,gmail_operations
Bring up the last 3 emails,gmail_operations
What were the last emails I got?,gmail_operations
Check for any messages from my boss,gmail_operations
Look for emails sent by team@startup.io,gmail_operations
Anything from Rajesh in the mailbox?,gmail_operations
Show emails I got from the director,gmail_operations
Find mails by Paytm,gmail_operations
Which messages are still unread?,gmail_operations
Highlight unseen messages,gmail_operations
List new emails I haven't opened yet,gmail_operations
I want to read unread mail only,gmail_operations
Are there any new emails for me?,gmail_operations
Show all important mails,gmail_operations
Which messages are starred?,gmail_operations
Open my priority emails,gmail_operations
Get me flagged messages from inbox,gmail_operations
Fetch all starred items,gmail_operations
Show emails I got over the past weekend,gmail_operations
Display all mails from 10 to 20 June,gmail_operations
Emails I received last Thursday,gmail_operations
Mails from this week only,gmail_operations
Get me emails from January,gmail_operations
Fetch emails labeled ‘Updates’,gmail_operations
Get me ‘Receipts’ label emails,gmail_operations
Look into the ‘Newsletters’ folder,gmail_operations
Open my ‘To-Do’ labeled emails,gmail_operations
What’s under the ‘Internship’ label?,gmail_operations
Find emails with subject ‘Meeting rescheduled’,gmail_operations
Locate messages mentioning 'interview' in subject,gmail_operations
Emails about ‘delivery status’ in subject line,gmail_operations
Subjects containing ‘OTP’,gmail_operations
Which messages had 'Assignment' in subject?,gmail_operations
Show mails that include pictures,gmail_operations
Get emails with resumes attached,gmail_operations
I need emails that contain any files,gmail_operations
Find the mail with the Excel sheet,gmail_operations
Download all email attachments,gmail_operations
Give me summaries of today’s emails,gmail_operations
Summarize all unread messages,gmail_operations
Can you briefly explain recent emails?,gmail_operations
A quick summary of my latest messages,gmail_operations
I want a summary of inbox conversations,gmail_operations
Read out the last few emails I got,gmail_operations
Show me my 10 most recent mails,gmail_operations
Bring up my latest email threads,gmail_operations
List my newest emails from inbox,gmail_operations
Retrieve the past couple of emails,gmail_operations
Open emails from Google,gmail_operations
Do I have anything from Flipkart?,gmail_operations
Check if I received something from infosys.hr@job.com,gmail_operations
Search for emails by customer support,gmail_operations
Any message sent by Shraddha?,gmail_operations
Which messages are still pending to be read?,gmail_operations
Only show the unread emails please,gmail_operations
Do I have unread mail?,gmail_operations
Unread messages only,gmail_operations
List fresh unread messages,gmail_operations
Display all flagged messages,gmail_operations
Open my VIP or important emails,gmail_operations
Check if I have any marked messages,gmail_operations
Give me the starred mails from inbox,gmail_operations
Prioritize important messages,gmail_operations
Search emails from the last month,gmail_operations
Any messages I got between May 10 and May 20?,gmail_operations
Show the mails from yesterday,gmail_operations
Emails that came in this week,gmail_operations
Filter emails from the first week of July,gmail_operations
Read mails from my ‘Shopping’ label,gmail_operations
Open ‘College’ label messages,gmail_operations
Filter emails marked as ‘Finance’,gmail_operations
Fetch all emails categorized under ‘Banking’,gmail_operations
Only show me the ‘Personal’ emails,gmail_operations
List emails about fee payment in the subject,gmail_operations
Search emails with subject like ‘project deadline’,gmail_operations
Any mail subject containing ‘results’?,gmail_operations
I want all messages with ‘update’ in the title,gmail_operations
Locate subjects with the word ‘holiday’,gmail_operations
Find all mails with PDFs attached,gmail_operations
Get emails that had photos or media,gmail_operations
Mails where files were shared,gmail_operations
Download all files from the last 5 emails,gmail_operations
Show me messages with zip attachments,gmail_operations
Give me a short version of the inbox emails,gmail_operations
Summarize all today's email activity,gmail_operations
Can you give me a gist of my recent emails?,gmail_operations
What’s the summary of unread emails?,gmail_operations
Summarize latest 5 messages,gmail_operations
Get me the last three messages I received,gmail_operations
What are the most recent emails in my inbox?,gmail_operations
Fetch recent 15 emails,gmail_operations
Pull up my newest mails,gmail_operations
Load the last batch of emails,gmail_operations
Show messages from my manager,gmail_operations
Do I have anything from Paytm?,gmail_operations
Look for mails sent by HR,gmail_operations
Filter emails from ravi.kumar@company.com,gmail_operations
Read mails from ICICI Bank,gmail_operations
Which mails are unread right now?,gmail_operations
List only unread emails,gmail_operations
Unread mails please,gmail_operations
Any fresh messages I haven’t seen yet?,gmail_operations
Still unopened emails?,gmail_operations
Prioritize the emails marked as urgent,gmail_operations
Open my flagged messages,gmail_operations
Important emails only,gmail_operations
Any mails marked as priority?,gmail_operations
Show me the top priority mails,gmail_operations
Grab emails from last Friday,gmail_operations
What did I receive on July 10th?,gmail_operations
Emails between 1st and 5th of this month,gmail_operations
Filter messages from this weekend,gmail_operations
Show mails received during the festival week,gmail_operations
Show me all 'Work' tagged emails,gmail_operations
Get mails under the 'Travel' category,gmail_operations
View emails labelled as 'Receipts',gmail_operations
Only fetch 'Newsletter' emails,gmail_operations
I want to check mails in 'Academic' folder,gmail_operations
Get mails with ‘invoice’ in the subject,gmail_operations
Find messages with the title ‘assignment’,gmail_operations
Subject should contain ‘update’,gmail_operations
Search emails with topic as ‘reschedule’,gmail_operations
Show subject lines with the word ‘interview’,gmail_operations
Which emails have Excel files attached?,gmail_operations
Find messages with any kind of attachment,gmail_operations
Show emails that include a resume,gmail_operations
Any documents sent to me recently?,gmail_operations
Retrieve mails with images or docs,gmail_operations
Summarize what I got in my inbox this week,gmail_operations
Brief summary of all new emails,gmail_operations
Can you summarize today’s incoming mails?,gmail_operations
Give me the highlights from my inbox,gmail_operations
Summarize only the important unread emails,gmail_operations
Give me the last few emails I got,gmail_operations
What were my latest mails?,gmail_operations
Display the most recent five messages,gmail_operations
Pull up my last 7 mails,gmail_operations
I want to see my last batch of emails,gmail_operations
Open all messages from Flipkart,gmail_operations
Anything from cdac.pune today?,gmail_operations
Get emails that Ravi sent me,gmail_operations
Do I have anything from notifications@linkedin.com?,gmail_operations
Show me messages sent by my colleague Neha,gmail_operations
Unread emails from this morning?,gmail_operations
Tell me which messages I haven't opened,gmail_operations
Any new unread notifications?,gmail_operations
Mails I haven't checked yet,gmail_operations
I want to see only unread stuff,gmail_operations
What are my starred emails?,gmail_operations
List flagged mails,gmail_operations
Important emails from the past week,gmail_operations
Just show the marked important messages,gmail_operations
Access only critical priority emails,gmail_operations
Which mails came between Jan 1 and Jan 10?,gmail_operations
Get emails from last Monday,gmail_operations
All emails from yesterday,gmail_operations
Pull mails from this month only,gmail_operations
Retrieve emails from April to May,gmail_operations
Show me emails labeled as ‘Finance’,gmail_operations
Get only mails in the Promotions category,gmail_operations
Emails tagged under ‘Bills’ please,gmail_operations
Read all items in ‘Family’ label,gmail_operations
Fetch messages in ‘To-do’ folder,gmail_operations
Search for messages with subject about ‘meeting’,gmail_operations
Check for titles containing ‘project update’,gmail_operations
Look for subjects that say ‘offer letter’,gmail_operations
Subject line should include ‘notice’,gmail_operations
Emails with subject containing the word ‘form’,gmail_operations
Any PDF files in my mail today?,gmail_operations
Find mails that include any attachment,gmail_operations
Get messages with files,gmail_operations
Retrieve mails that came with docs or images,gmail_operations
Which messages have anything attached?,gmail_operations
Can you give me a summary of my recent emails?,gmail_operations
Summarize my last 10 messages,gmail_operations
Tell me what my inbox looks like today,gmail_operations
Give me the key points from today’s emails,gmail_operations
A brief of unread and flagged mails please,gmail_operations
Show top 7 latest emails,gmail_operations
Give me a list of my last 15 messages,gmail_operations
I want to see the last few emails I received,gmail_operations
List out my 10 most recent mails,gmail_operations
Can you show me the recent 8 mails?,gmail_operations
Do I have any emails from Amazon?,gmail_operations
Fetch all mails received from my professor,gmail_operations
Any mail from my bank?,gmail_operations
Find all messages sent by support@udemy.com,gmail_operations
Search for emails from newsletter@medium.com,gmail_operations
Are there any unread messages?,gmail_operations
Check for unread notifications in mail,gmail_operations
Can you filter only unread emails?,gmail_operations
List all unread mails from my inbox,gmail_operations
Which mails haven’t I read yet?,gmail_operations
I need to see my starred messages,gmail_operations
Show high-priority mails,gmail_operations
List emails marked as important,gmail_operations
Display only the starred ones,gmail_operations
Which emails are flagged?,gmail_operations
Show emails from July 1 to July 15,gmail_operations
Display mails between last Monday and today,gmail_operations
What messages did I receive in the last 3 days?,gmail_operations
Get emails from the second week of June,gmail_operations
Filter emails from the month of March,gmail_operations
Find emails under the Updates tab,gmail_operations
Get messages labeled Finance,gmail_operations
Show my Travel labeled emails,gmail_operations
Which mails are tagged Personal?,gmail_operations
Fetch messages from Promotions,gmail_operations
Search for emails with 'Exam Schedule' in the subject,gmail_operations
Find all emails where subject contains 'OTP',gmail_operations
Get mails with subject line starting with 'Invoice',gmail_operations
Any mail with subject 'Leave Approval'?,gmail_operations
Search for messages with 'Result Declared' in the title,gmail_operations
List out all mails that have attachments,gmail_operations
Download PDFs from recent emails,gmail_operations
Find documents attached in last 5 mails,gmail_operations
I want to see the attachments I got today,gmail_operations
Get all email files,gmail_operations
Summarize emails from yesterday,gmail_operations
Can you summarize all unread messages?,gmail_operations
Give me a gist of today's emails,gmail_operations
Show a brief summary of my latest emails,gmail_operations
Tell me what all my mails from HR are about,gmail_operations
I want to see my 5 most recent emails,gmail_operations
Retrieve my latest email messages,gmail_operations
Fetch the newest 7 mails I got,gmail_operations
Bring up the last few messages,gmail_operations
Get the most recent inbox mails,gmail_operations
I want to see emails sent by Priya,gmail_operations
Show me all mails from boss@company.com,gmail_operations
Retrieve messages from my professor,gmail_operations
Give me the emails that came from Amazon,gmail_operations
Get conversations with Ramesh,gmail_operations
Can you show only unread ones?,gmail_operations
I haven't read these—fetch them,gmail_operations
What are my new mails?,gmail_operations
Only display mails I haven't opened yet,gmail_operations
Filter unread mails,gmail_operations
Bring only the starred emails,gmail_operations
Get high importance messages,gmail_operations
Which emails are marked as important?,gmail_operations
I want to review my important mails,gmail_operations
Check for any flagged or starred mail,gmail_operations
Mails I received over the weekend,gmail_operations
Show messages from 1st June to 10th June,gmail_operations
Fetch all emails from this month,gmail_operations
Only get mails from last Monday,gmail_operations
Filter my inbox by date — this week,gmail_operations
Give me the mails tagged as Finance,gmail_operations
I need all emails under the 'Academics' label,gmail_operations
Get everything labeled 'Friends',gmail_operations
Only show mails from my Work folder,gmail_operations
Fetch all updates category messages,gmail_operations
Search for emails mentioning 'exam schedule' in subject,gmail_operations
Get mails titled with 'Meeting Agenda',gmail_operations
Find subjects that include 'Offer Letter',gmail_operations
Filter messages with 'Project Update' in subject line,gmail_operations
I want to check all subjects mentioning 'interview',gmail_operations
Download all files from recent mails,gmail_operations
List all email attachments I received this week,gmail_operations
Find messages that include a PDF,gmail_operations
Get emails with downloadable content,gmail_operations
Are there any docs sent to me recently?,gmail_operations
Can you summarize today's emails?,gmail_operations
Summarize important messages I received,gmail_operations
Provide a brief of last week's emails,gmail_operations
What's the summary of emails from yesterday?,gmail_operations
Give me a quick overview of messages from my manager,gmail_operations
Give me gist of 5 emails from Flipkart,gmail_operations
What did my boss say in last 3 emails?,gmail_operations
Show the last 10 messages I got,gmail_operations
What are my latest few emails?,gmail_operations
Can I see my most recent mails?,gmail_operations
Give me the previous five mails,gmail_operations
I want the last batch of messages,gmail_operations
Display messages sent by Rahul,gmail_operations
I want all mails from HDFC Bank,gmail_operations
Which messages came from Aditi?,gmail_operations
Retrieve everything sent by Flipkart,gmail_operations
Get messages from sender email abc@gmail.com,gmail_operations
Which mails are still unread?,gmail_operations
I haven’t opened these emails—show them,gmail_operations
Display messages I missed reading,gmail_operations
Are there any unseen emails?,gmail_operations
List only unread messages,gmail_operations
I only want mails marked urgent,gmail_operations
Pull up critical or starred emails,gmail_operations
Filter out all flagged emails,gmail_operations
Highlight mails marked with importance,gmail_operations
Get mails that I tagged important,gmail_operations
Search for mails between Jan 1 and Jan 10,gmail_operations
Get emails I got in December,gmail_operations
Fetch messages received last Friday,gmail_operations
What mails came last month?,gmail_operations
Show only mails from today,gmail_operations
Check my inbox for 'Work' label,gmail_operations
Get all messages labeled 'Family',gmail_operations
I want to browse through the 'Updates' tab,gmail_operations
Only show 'Promotions' emails,gmail_operations
Filter messages from the 'Newsletters' folder,gmail_operations
Look for subject lines with 'Deadline',gmail_operations
Search for messages about 'Fee Payment',gmail_operations
Get all subjects with 'Invoice' in it,gmail_operations
Find emails related to 'Reminder',gmail_operations
Any mails with 'Results' as the subject?,gmail_operations
List emails that include attachments,gmail_operations
Get all photos or documents sent recently,gmail_operations
Are there any emails with files attached?,gmail_operations
Show emails with ZIP or DOC files,gmail_operations
I want the mails where a file was shared,gmail_operations
Summarize all unread emails,gmail_operations
Can you quickly summarize my inbox?,gmail_operations
I need a summary of today's conversations,gmail_operations
Give me the gist of recent important mails,gmail_operations
Brief me on the last 3 mails from boss,gmail_operations
Provide highlights of my emails,gmail_operations
Make a summary of my messages from Google,gmail_operations
Can you tell me what my last emails were about?,gmail_operations
Just show me my last 3 emails,gmail_operations
Display the latest batch of emails,gmail_operations
Open the most recent five mails,gmail_operations
Get my newest few emails,gmail_operations
Check latest inbox entries,gmail_operations
I only want emails from my HR,gmail_operations
Show me all mail from Flipkart,gmail_operations
Get everything that John sent,gmail_operations
Any updates from support@xyz.com?,gmail_operations
Emails from Paytm only,gmail_operations
Get me mails I haven't seen yet,gmail_operations
"Unread emails only, please",gmail_operations
Which messages are pending to be read?,gmail_operations
Only fetch unread items,gmail_operations
New messages I haven’t opened yet,gmail_operations
Important emails from this week,gmail_operations
What are my flagged mails?,gmail_operations
Find the high priority emails,gmail_operations
I want to view starred emails only,gmail_operations
Pull out critical messages,gmail_operations
Emails I got in the last 2 days,gmail_operations
Filter messages from July 1 to July 15,gmail_operations
Get mails from the past weekend,gmail_operations
All emails received during the holidays,gmail_operations
Show me emails from last month,gmail_operations
Only work-related messages,gmail_operations
Show personal emails category,gmail_operations
Mails marked 'Urgent',gmail_operations
Open all emails from the Promotions tab,gmail_operations
Get emails tagged as 'Social',gmail_operations
Find subjects containing 'schedule',gmail_operations
Search subject lines for 'Meeting',gmail_operations
Emails with subject 'Offer Update',gmail_operations
All messages titled 'Results',gmail_operations
Anything with 'Deadline' in the subject,gmail_operations
Fetch messages that have attachments,gmail_operations
Get emails with Excel files,gmail_operations
Download all PDFs from recent mails,gmail_operations
Any email that came with a document?,gmail_operations
Get all emails with file attachments,gmail_operations
Can you give me a gist of this week's mails?,gmail_operations
I want a short summary of emails from yesterday,gmail_operations
Summarize emails from my professor,gmail_operations
What are the key points in today's inbox?,gmail_operations
Read and summarize 5 latest messages,gmail_operations
Give quick notes of important mails,gmail_operations
Summarize emails from Rahul sent this morning,gmail_operations
Just show me my last 10 emails,gmail_operations
Bring me the latest couple of emails,gmail_operations
Can you get my most recent 3 messages?,gmail_operations
Check what's in the last few emails,gmail_operations
Display previous few emails,gmail_operations
Do I have anything from HR?,gmail_operations
Search for emails from my recruiter,gmail_operations
Filter by sender 'info@newsletter.com',gmail_operations
Find emails that Riya sent,gmail_operations
Did I receive anything from support@abc.com?,gmail_operations
Anything I haven’t read yet?,gmail_operations
Unseen emails only please,gmail_operations
What’s new in my inbox?,gmail_operations
Unread items from today,gmail_operations
List the emails I missed,gmail_operations
Only the critical or flagged emails,gmail_operations
Highlight the priority mails,gmail_operations
Show only mails with high importance,gmail_operations
Find urgent messages,gmail_operations
What are my most important emails today?,gmail_operations
Check what I got last Friday,gmail_operations
Give emails between 10th and 15th,gmail_operations
Show this week's inbox,gmail_operations
Filter mails from last two days,gmail_operations
Fetch only mails from this morning,gmail_operations
Get everything from my Social label,gmail_operations
Open messages under 'Updates',gmail_operations
Can I view my 'Promotions' folder?,gmail_operations
Check emails in my Shopping tag,gmail_operations
Show 'Banking' category emails,gmail_operations
Find mails with the subject 'Reminder',gmail_operations
Any subjects titled 'Payment Received'?,gmail_operations
Look for emails titled with 'Flight Ticket',gmail_operations
Fetch based on subject line 'Invoice',gmail_operations
Scan for 'Notice' in subject,gmail_operations
Pull emails with Excel files,gmail_operations
Download recent attachments,gmail_operations
Find emails that contain media,gmail_operations
Locate mails with attached ZIP files,gmail_operations
Show me image attachments,gmail_operations
Quick summary of this week’s email,gmail_operations
Give me insights from recent messages,gmail_operations
Summarize last 10 emails into short notes,gmail_operations
