text,intent
How's the weather today in Rajkot?,get_weather
Do I need to dress warmly in Bhandara today?,get_weather
Can I expect rain during the weekend in Shimoga?,get_weather
Is the weather suitable for outdoor activities in Kharagpur?,get_weather
How’s the weather looking for tomorrow in Shimoga?,get_weather
What's the weather trend in Matheran for the next few days?,get_weather
Should I expect showers later today in Jaipur?,get_weather
Will Vadodara have thunderstorms today?,get_weather
Tell me if it's overcast in Phaltan today,get_weather
Should I expect snow in Tumakuru this week?,get_weather
Do I need to carry a raincoat in Rajkot today?,get_weather
What will the weather be like in Nagercoil tonight?,get_weather
Does Durgapur have clear skies today?,get_weather
What’s the UV index in Gurugram today?,get_weather
Check the air quality in Visakhapatnam right now,get_weather
Should I expect showers later today in Yavatmal?,get_weather
How’s the wind chill in Tiruchirappalli right now?,get_weather
Is it cloudy in Ahmedabad now?,get_weather
Will it rain in Madurai today?,get_weather
Will there be snow flurries in Khammam today?,get_weather
How’s the wind chill in Ambarnath right now?,get_weather
Is it foggy in Yavatmal this morning?,get_weather
Let me know if it's raining in Baramati,get_weather
Will it be hot in Warangal during the day?,get_weather
Is Nainital going to be chilly tomorrow?,get_weather
What kind of weather should I expect in Ulhasnagar this weekend?,get_weather
What’s the five-day forecast for Kalyan?,get_weather
What’s the five-day forecast for Boisar?,get_weather
Is Kolhapur experiencing a heatwave?,get_weather
Will there be sunshine all day in Tirunelveli?,get_weather
Give me the weather report for Aizawl,get_weather
Can I expect rain during the weekend in Dibrugarh?,get_weather
Tell me if Roorkee is having good weather today,get_weather
How warm is it going to be in Kudal this afternoon?,get_weather
Is it safe to travel in Bareilly right now weather-wise?,get_weather
How's the weather today in Kochi?,get_weather
Will it be hot in Aligarh during the day?,get_weather
How's the weather today in Jagdalpur?,get_weather
Will it rain in Faridabad today?,get_weather
Will there be snow flurries in Ambarnath today?,get_weather
Let me know if it's raining in Jabalpur,get_weather
Can you show me hourly temperature updates in Meerut?,get_weather
Is it cold in Aurangabad today?,get_weather
Will it be clear or rainy in Nagpur this evening?,get_weather
Is Jabalpur experiencing a heatwave?,get_weather
Will it be windy in Dibrugarh today?,get_weather
Will the skies be clear in Karimnagar tonight?,get_weather
Will the skies be clear in Kochi tonight?,get_weather
Let me know if it's raining in Haldwani,get_weather
What’s the high and low temperature in Surat today?,get_weather
Will there be a storm in Silchar today?,get_weather
Is it cold in Matheran today?,get_weather
Give me the weather report for Varanasi,get_weather
Check tomorrow’s forecast for Jamshedpur,get_weather
Will it be hot in Jabalpur during the day?,get_weather
Is the weather suitable for outdoor activities in Bilaspur?,get_weather
Is the weather suitable for outdoor activities in Khammam?,get_weather
Do I need to dress warmly in Gwalior today?,get_weather
How’s the wind chill in Kanpur right now?,get_weather
How’s the weather shaping up in Mahad this week?,get_weather
What's the weather trend in Varanasi for the next few days?,get_weather
Will it be windy in Solapur today?,get_weather
Is it safe to go for a walk in Dhule right now?,get_weather
What's the chance of rain in Aurangabad today?,get_weather
Is it cold in Alibag today?,get_weather
How’s the temperature fluctuating today in Nandurbar?,get_weather
How warm is it going to be in Aligarh this afternoon?,get_weather
Do I need to dress warmly in Rajkot today?,get_weather
Give me the hourly forecast for Aizawl,get_weather
What's the temperature in Kota currently?,get_weather
Can you get me the latest weather update for Nashik?,get_weather
Is there a chance of hail in Jalgaon today?,get_weather
Check if it's snowing in Jabalpur,get_weather
Is it sunny in Gaya right now?,get_weather
Should I expect fog in Kalyan this morning?,get_weather
Will there be a storm in Howrah today?,get_weather
Is the weather suitable for outdoor activities in Matheran?,get_weather
Is it foggy in Tumakuru this morning?,get_weather
What’s the wind speed in Jagdalpur currently?,get_weather
Tell me if it's overcast in Mumbai today,get_weather
Should I expect snow in Muzaffarpur this week?,get_weather
Will it be windy in Silchar today?,get_weather
Can I expect rain during the weekend in Kolhapur?,get_weather
Do I need to dress warmly in Kolhapur today?,get_weather
Should I expect fog in Kolkata this morning?,get_weather
How warm is it going to be in Kalyan this afternoon?,get_weather
What are the precipitation levels in Aurangabad right now?,get_weather
Give me the weather report for Ahmedabad,get_weather
How does the sky look in Hingoli today?,get_weather
Should I wear a jacket in Ghaziabad today?,get_weather
Are there any extreme weather conditions in Udupi today?,get_weather
Can you show me hourly temperature updates in Aurangabad?,get_weather
Is Durgapur going to be chilly tomorrow?,get_weather
Will it be clear or rainy in Dhule this evening?,get_weather
What’s the five-day forecast for Bareilly?,get_weather
How warm is it going to be in Pune this afternoon?,get_weather
Is it foggy in Vadodara this morning?,get_weather
Do I need an umbrella in Darbhanga?,get_weather
Check if it's snowing in Mangalore,get_weather
Tell me the weather forecast for Howrah,get_weather
Give me the forecast for the next few hours in Thiruvananthapuram,get_weather
Check the air quality in Beed right now,get_weather
Will it be clear or rainy in Hubbali this evening?,get_weather
How does the sky look in Aligarh today?,get_weather
Is it sunny in Chiplun right now?,get_weather
Is it safe to go for a walk in Hingoli right now?,get_weather
Will there be a storm in Tirunelveli today?,get_weather
Do I need sunglasses in Aizawl today?,get_weather
How warm is it going to be in Nizamabad this afternoon?,get_weather
Is Dhanbad going to be chilly tomorrow?,get_weather
Is there a chance of hail in Nashik today?,get_weather
Can you show me hourly temperature updates in Delhi?,get_weather
How does the sky look in Dhanbad today?,get_weather
Check the air quality in Baramati right now,get_weather
How’s visibility in Warangal right now?,get_weather
How will the weather be around noon in Ludhiana?,get_weather
Is the weather suitable for outdoor activities in Ahmedabad?,get_weather
How humid is it in Kanpur today?,get_weather
How will the weather be around noon in Durgapur?,get_weather
What’s the five-day forecast for Parbhani?,get_weather
Is there a weather warning in Korba?,get_weather
Check tomorrow’s forecast for Surat,get_weather
Is it safe to travel in Phaltan right now weather-wise?,get_weather
Can you tell me if it’s raining in Hyderabad?,get_weather
How’s visibility in Aurangabad right now?,get_weather
How's the weather today in Latur?,get_weather
Will Chennai have thunderstorms today?,get_weather
Is it sunny in Kolhapur right now?,get_weather
Should I expect showers later today in Bareilly?,get_weather
Can you check the current weather status in Roorkee?,get_weather
Should I wear a jacket in Saharanpur today?,get_weather
Do I need to dress warmly in Asansol today?,get_weather
Is there a chance of hail in Nashik today?,get_weather
Get me the weather conditions for Pune,get_weather
How’s the wind chill in Begusarai right now?,get_weather
How’s the weather shaping up in Wardha this week?,get_weather
Will the skies be clear in Vijayawada tonight?,get_weather
Should I wear a jacket in Jodhpur today?,get_weather
Is Hingoli going to be chilly tomorrow?,get_weather
Tell me the weather forecast for Bhandara,get_weather
Will it be comfortable outside in Shirdi today?,get_weather
What will the weather be like in Jodhpur tonight?,get_weather
Tell me the real-feel temperature in Ranchi,get_weather
Should I expect snow in Ulhasnagar this week?,get_weather
Will there be sunshine all day in Ambarnath?,get_weather
Is Jamshedpur going to be chilly tomorrow?,get_weather
Update me on the weather conditions in Karjat,get_weather
Do I need an umbrella in Kolhapur?,get_weather
Tell me if Coimbatore is having good weather today,get_weather
Will the skies be clear in Khammam tonight?,get_weather
What’s the high and low temperature in Howrah today?,get_weather
Do I need an umbrella in Panvel?,get_weather
Is Nagpur under a heat advisory?,get_weather
Is it safe to go for a walk in Itanagar right now?,get_weather
How’s visibility in Phaltan right now?,get_weather
Is it cloudy in Mangalore now?,get_weather
How’s the weather shaping up in Chiplun this week?,get_weather
How will the weather be around noon in Hingoli?,get_weather
What's the weather trend in Parbhani for the next few days?,get_weather
Can you show me hourly temperature updates in Panvel?,get_weather
What's the chance of rain in Guwahati today?,get_weather
How’s the wind chill in Korba right now?,get_weather
Is the weather suitable for outdoor activities in Karjat?,get_weather
What's the weather like in Badlapur?,get_weather
How warm is it going to be in Bhopal this afternoon?,get_weather
Do I need to dress warmly in Phaltan today?,get_weather
What's the weather trend in Surat for the next few days?,get_weather
Check if it's snowing in Pune,get_weather
Is there a weather alert in Pen right now?,get_weather
Get today’s forecast summary for Bareilly,get_weather
Will it be hot in Hingoli during the day?,get_weather
Do I need sunglasses in Hubbali today?,get_weather
Can you show me hourly temperature updates in Surat?,get_weather
Will it be windy in Delhi today?,get_weather
Is Baramati under a heat advisory?,get_weather
How’s the wind chill in Howrah right now?,get_weather
Do I need sunglasses in Silchar today?,get_weather
Do I need to carry a raincoat in Rourkela today?,get_weather
How does the sky look in Belgaum today?,get_weather
Do I need to dress warmly in Gangtok today?,get_weather
Give me the weather report for Raipur,get_weather
Is Karimnagar under a heat advisory?,get_weather
Tell me the weather forecast for Muzaffarpur,get_weather
Will there be sunshine all day in Jabalpur?,get_weather
Is it cold in Mahad today?,get_weather
Is it safe to travel in Thiruvananthapuram right now weather-wise?,get_weather
What's the weather like in Alibag?,get_weather
Give me the weather report for Imphal,get_weather
How hot is it in Nagercoil at the moment?,get_weather
Let me know if it's raining in Itanagar,get_weather
Can you tell me if it’s raining in Haldwani?,get_weather
Check if it's snowing in Kota,get_weather
Will there be snow flurries in Bhubaneswar today?,get_weather
Should I expect snow in Faridabad this week?,get_weather
Tell me the weather for the weekend in Mumbai,get_weather
Do I need sunglasses in Korba today?,get_weather
What’s the high and low temperature in Dibrugarh today?,get_weather
Is it safe to travel in Thiruvananthapuram right now weather-wise?,get_weather
Should I wear a jacket in Ratnagiri today?,get_weather
Is it safe to travel in Bokaro right now weather-wise?,get_weather
How does the sky look in Guwahati today?,get_weather
Is Hubbali experiencing a heatwave?,get_weather
Are there any extreme weather conditions in Nanded today?,get_weather
Update me on the weather conditions in Panaji,get_weather
Should I expect snow in Nagpur this week?,get_weather
Will the skies be clear in Hingoli tonight?,get_weather
Check tomorrow’s forecast for Gangtok,get_weather
Will it be hot in Alibag during the day?,get_weather
Does Begusarai have clear skies today?,get_weather
Is Haldwani under a heat advisory?,get_weather
Is there a weather alert in Tiruchirappalli right now?,get_weather
Is it safe to travel in Vadodara right now weather-wise?,get_weather
Tell me if it's overcast in Patna today,get_weather
What will the weather be like in Kharagpur tonight?,get_weather
Does Salem have clear skies today?,get_weather
What are the precipitation levels in Baramati right now?,get_weather
Can you tell me if it’s raining in Vijayawada?,get_weather
How's the weather today in Sawantwadi?,get_weather
Do I need sunglasses in Nashik today?,get_weather
Will Hyderabad have thunderstorms today?,get_weather
What will the weather be like in Jagdalpur tonight?,get_weather
Is Bokaro under any weather advisory right now?,get_weather
Should I wear a jacket in Dombivli today?,get_weather
Tell me the real-feel temperature in Gurugram,get_weather
Is it safe to go for a walk in Haridwar right now?,get_weather
Is it sunny in Bhopal right now?,get_weather
Show me today's weather in Ahmednagar,get_weather
Will it be windy in Kudal today?,get_weather
Does Aizawl have clear skies today?,get_weather
Let me know if it's raining in Varanasi,get_weather
What are the precipitation levels in Shrivardhan right now?,get_weather
How's the air pressure in Akola currently?,get_weather
Is Mumbai under a heat advisory?,get_weather
Will it be comfortable outside in Erode today?,get_weather
What’s the wind speed in Dhanbad currently?,get_weather
What will the weather be like in Varanasi tonight?,get_weather
Do I need sunglasses in Thanjavur today?,get_weather
Will it be windy in Hyderabad today?,get_weather
Can you check the current weather status in Shimoga?,get_weather
How warm is it going to be in Jaipur this afternoon?,get_weather
How does the sky look in Sangli today?,get_weather
Will it be hot in Aurangabad during the day?,get_weather
How’s the weather shaping up in Kochi this week?,get_weather
How's the weather today in Raipur?,get_weather
Tell me the weather forecast for Satara,get_weather
Can you check the current weather status in Haldwani?,get_weather
How's the weather today in Hingoli?,get_weather
What's the chance of rain in Agartala today?,get_weather
Will it rain in Gondia today?,get_weather
Can you check the current weather status in Pen?,get_weather
How's the air pressure in Dehradun currently?,get_weather
Give me the forecast for the next few hours in Kharagpur,get_weather
Should I expect snow in Nanded this week?,get_weather
Tell me the real-feel temperature in Aurangabad,get_weather
Get today’s forecast summary for Sawantwadi,get_weather
How’s the wind chill in Dibrugarh right now?,get_weather
Tell me the weather for the weekend in Lucknow,get_weather
Tell me the real-feel temperature in Palghar,get_weather
What’s the UV index in Ratnagiri today?,get_weather
Is Satara going to be chilly tomorrow?,get_weather
Can you get me the latest weather update for Tiruchirappalli?,get_weather
Is Meerut experiencing a heatwave?,get_weather
What’s the wind speed in Meerut currently?,get_weather
Will it be clear or rainy in Indore this evening?,get_weather
How warm is it going to be in Prayagraj this afternoon?,get_weather
Do I need an umbrella in Tumakuru?,get_weather
Will the skies be clear in Nagpur tonight?,get_weather
Give me the hourly forecast for Osmanabad,get_weather
What's the chance of rain in Jagdalpur today?,get_weather
What's the temperature in Ahmedabad currently?,get_weather
Can you check the current weather status in Meerut?,get_weather
How hot is it in Howrah at the moment?,get_weather
Get me the weather conditions for Agartala,get_weather
Can you get me the latest weather update for Salem?,get_weather
What’s the high and low temperature in Wardha today?,get_weather
Is there a weather warning in Hubbali?,get_weather
Is it safe to go for a walk in Nandurbar right now?,get_weather
What's the temperature in Bilaspur currently?,get_weather
Is it safe to travel in Gangtok right now weather-wise?,get_weather
Do I need to dress warmly in Phaltan today?,get_weather
Will it be comfortable outside in Ranchi today?,get_weather
Check the air quality in Roha right now,get_weather
How’s visibility in Surat right now?,get_weather
How humid is it in Durgapur today?,get_weather
Can you show me hourly temperature updates in Vasai?,get_weather
Can you show me hourly temperature updates in Darbhanga?,get_weather
Will it be windy in Guwahati today?,get_weather
How hot is it in Nainital at the moment?,get_weather
How warm is it going to be in Shirdi this afternoon?,get_weather
Is it foggy in Tezpur this morning?,get_weather
Give me the weather report for Varanasi,get_weather
Do I need an umbrella in Bokaro?,get_weather
What are the precipitation levels in Thiruvananthapuram right now?,get_weather
Is it safe to go for a walk in Nashik right now?,get_weather
Will Ratnagiri have thunderstorms today?,get_weather
Check tomorrow’s forecast for Darbhanga,get_weather
Should I wear a jacket in Nashik today?,get_weather
Tell me the weather for the weekend in Gorakhpur,get_weather
Will there be snow flurries in Nizamabad today?,get_weather
Check the air quality in Solapur right now,get_weather
How's the weather expected to be in Jamshedpur this evening?,get_weather
Let me know if it's raining in Patna,get_weather
Is Muzaffarpur under any weather advisory right now?,get_weather
Is there a chance of hail in Amritsar today?,get_weather
What’s the five-day forecast for Nashik?,get_weather
What’s the high and low temperature in Durgapur today?,get_weather
Tell me the weather for the weekend in Ahmedabad,get_weather
Is it sunny in Patna right now?,get_weather
Is Haldwani going to be chilly tomorrow?,get_weather
Will there be snow flurries in Jodhpur today?,get_weather
Show me today's weather in Baramati,get_weather
Do I need to dress warmly in Gwalior today?,get_weather
Tell me the weather forecast for Badlapur,get_weather
Should I expect fog in Roha this morning?,get_weather
Tell me the real-feel temperature in Shillong,get_weather
Check the air quality in Mangalore right now,get_weather
How hot is it in Amravati at the moment?,get_weather
Is it safe to travel in Raipur right now weather-wise?,get_weather
How will the weather be around noon in Ghaziabad?,get_weather
Can you tell me if it’s raining in Gurugram?,get_weather
Is Bareilly under a heat advisory?,get_weather
Do I need to dress warmly in Chennai today?,get_weather
Should I expect snow in Mysuru this week?,get_weather
Tell me if it's overcast in Saharanpur today,get_weather
What's the temperature in Nagercoil currently?,get_weather
How's the air pressure in Boisar currently?,get_weather
Check the air quality in Roha right now,get_weather
Update me on the weather conditions in Asansol,get_weather
Are there any extreme weather conditions in Hingoli today?,get_weather
How's the weather expected to be in Ghaziabad this evening?,get_weather
Should I expect snow in Kudal this week?,get_weather
Do I need sunglasses in Bokaro today?,get_weather
Check the air quality in Haldwani right now,get_weather
